   8.1000000000000000e+01   1.4810965991667233e+01   2.7357022814343501e-01   5.5116139600132605e+00   1.2251933523129679e-01
   8.2000000000000000e+01   1.4866786510423895e+01   2.7595871142029749e-01   5.4918385684327671e+00   1.2263907646170183e-01
   8.3000000000000000e+01   1.4844017909976634e+01   2.7360271909957207e-01   5.5022322455108155e+00   1.2161524654427669e-01
   8.4000000000000000e+01   1.4858369152702418e+01   2.7074532465359225e-01   5.5005524388031954e+00   1.2018770166784781e-01
   8.5000000000000000e+01   1.4853269610680195e+01   2.6762719313178418e-01   5.4882497743123615e+00   1.1941736476861546e-01
   8.6000000000000000e+01   1.4857650005042615e+01   2.6456939806554969e-01   5.4761698859286030e+00   1.1865328888963750e-01
   8.7000000000000000e+01   1.4850788307495970e+01   2.6163564195403305e-01   5.4757390211376729e+00   1.1729799810570785e-01
   8.8000000000000000e+01   1.4845049508272192e+01   2.5874286191993262e-01   5.4917159083913409e+00   1.1706790470299648e-01
   8.9000000000000000e+01   1.4818391521246523e+01   2.5723682950457605e-01   5.4962305573576868e+00   1.1584784486521912e-01
   9.0000000000000000e+01   1.4815159219512411e+01   2.5441488012513513e-01   5.5078597633283151e+00   1.1515641815745001e-01
   9.1000000000000000e+01   1.4787794820234575e+01   2.5311782706141300e-01   5.5164383942630835e+00   1.1422044882111887e-01
   9.2000000000000000e+01   1.4826811402564767e+01   2.5340305439932242e-01   5.4956079333046990e+00   1.1488974369459062e-01
   9.3000000000000000e+01   1.4785754962511183e+01   2.5403248396376860e-01   5.4998381974874500e+00   1.1373963537846435e-01
   9.4000000000000000e+01   1.4773931940302088e+01   2.5162215274962035e-01   5.4923119252889414e+00   1.1278740068049722e-01
   9.5000000000000000e+01   1.4780075787281726e+01   2.4906308243464628e-01   5.4791332202604162e+00   1.1238173887240972e-01
   9.6000000000000000e+01   1.4774676758119767e+01   2.4654117221800539e-01   5.4698372126077608e+00   1.1160495386742254e-01
   9.7000000000000000e+01   1.4769071871328318e+01   2.4407684068482044e-01   5.4729731753795425e+00   1.1050476338378099e-01
   9.8000000000000000e+01   1.4768007746000961e+01   2.4160118250305893e-01   5.4730214063412719e+00   1.0938286919018197e-01
   9.9000000000000000e+01   1.4771552824839805e+01   2.3919923984643587e-01   5.4742842897722959e+00   1.0829088006564240e-01
